,Station,Date,Temp_Max,Temp_Min,Temp_Avg,Temp_Norm_Dev,Temp_Dew_Point,Temp_Wet_Bulb,Heat,Cool,Sunrise,Sunset,CodeSum,Max_Snow_Depth,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed
803,2.0,2009-06-03,61.0,47.0,54.0,,40.0,48.0,11.0,0.0,,, ,,,0.00,29.47,30.13,11.0,2.0,11.4
804,1.0,2009-06-04,68.0,42.0,55.0,-9,37.0,48.0,10.0,0.0,418.0,1922.0, ,0.0,0.0,0.00,29.31,30.05,4.7,4.0,5.9
805,2.0,2009-06-04,68.0,47.0,58.0,,38.0,49.0,7.0,0.0,,, ,,,0.00,29.36,30.05,5.2,5.0,6.4
806,1.0,2009-06-05,79.0,44.0,62.0,-3,44.0,54.0,3.0,0.0,417.0,1923.0, ,0.0,0.0,0.00,29.18,29.91,5.8,26.0,6.7
807,2.0,2009-06-05,80.0,47.0,64.0,,43.0,54.0,1.0,0.0,,, ,,,0.00,29.23,29.91,6.3,25.0,7.2
808,1.0,2009-06-06,63.0,51.0,57.0,-9,45.0,50.0,8.0,0.0,417.0,1923.0, ,0.0,0.0,0.02,29.20,29.93,6.2,5.0,7.7
809,2.0,2009-06-06,66.0,55.0,61.0,,48.0,53.0,4.0,0.0,,,RA,,,,29.26,29.92,4.7,3.0,7.2
810,1.0,2009-06-07,73.0,52.0,63.0,-3,53.0,57.0,2.0,0.0,417.0,1924.0,BR,0.0,0.0,0.04,29.14,29.87,2.7,8.0,6.9
811,2.0,2009-06-07,74.0,56.0,65.0,,54.0,59.0,0.0,0.0,,,RA BR,,,,29.21,29.86,1.5,11.0,7.7
812,1.0,2009-06-08,80.0,52.0,66.0,0.0,60.0,63.0,0.0,1.0,417.0,1925.0,TSRA RA BR,0.0,0.0,0.45,29.06,29.77,5.9,24.0,9.2
813,2.0,2009-06-08,82.0,55.0,69.0,,61.0,65.0,0.0,4.0,,,TSRA RA BR HZ,,,0.30,29.11,29.76,6.4,25.0,10.0
814,1.0,2009-06-09,67.0,55.0,61.0,-5,53.0,56.0,4.0,0.0,416.0,1925.0,DZ BR,0.0,0.0,,29.23,29.94,4.0,6.0,6.3
815,2.0,2009-06-09,67.0,56.0,62.0,,53.0,56.0,3.0,0.0,,,DZ BR HZ,,,,29.29,29.94,6.4,8.0,7.9
816,1.0,2009-06-10,67.0,54.0,61.0,-6,49.0,53.0,4.0,0.0,416.0,1926.0,RA,0.0,0.0,0.01,29.15,29.89,8.0,5.0,8.7
817,2.0,2009-06-10,67.0,55.0,61.0,,50.0,55.0,4.0,0.0,,,RA,,,0.04,29.21,29.88,8.5,4.0,9.2
818,1.0,2009-06-11,64.0,53.0,59.0,-8,51.0,54.0,6.0,0.0,416.0,1926.0,RA HZ,0.0,0.0,0.01,29.11,29.83,10.2,3.0,10.3
819,2.0,2009-06-11,60.0,53.0,57.0,,53.0,54.0,8.0,0.0,,,RA BR HZ,,,1.14,29.17,29.82,8.8,1.0,9.0
820,1.0,2009-06-12,74.0,49.0,62.0,-6,49.0,55.0,3.0,0.0,416.0,1927.0,RA,0.0,0.0,,29.24,29.95,4.4,7.0,5.8
821,2.0,2009-06-12,72.0,50.0,61.0,,49.0,55.0,4.0,0.0,,, ,,,,29.30,29.95,5.0,6.0,6.7
822,1.0,2009-06-13,68.0,54.0,61.0,-7,51.0,55.0,4.0,0.0,416.0,1927.0,RA BR,0.0,0.0,0.33,29.28,30.00,5.9,5.0,6.7
823,2.0,2009-06-13,66.0,56.0,61.0,,52.0,55.0,4.0,0.0,,,RA,,,0.31,29.34,29.99,7.2,4.0,7.6
824,1.0,2009-06-14,77.0,51.0,64.0,-4,48.0,57.0,1.0,0.0,416.0,1928.0, ,0.0,0.0,0.00,29.29,30.01,4.5,4.0,4.7
825,2.0,2009-06-14,76.0,54.0,65.0,,50.0,57.0,0.0,0.0,,, ,,,0.00,29.34,30.00,5.1,5.0,5.8
826,1.0,2009-06-15,81.0,53.0,67.0,-1,49.0,58.0,0.0,2.0,416.0,1928.0, ,0.0,0.0,0.00,29.28,30.01,5.5,9.0,6.4
827,2.0,2009-06-15,81.0,57.0,69.0,,49.0,58.0,0.0,4.0,,,HZ,,,0.00,29.34,29.99,7.4,9.0,7.7
828,1.0,2009-06-16,71.0,59.0,65.0,-4,55.0,60.0,0.0,0.0,416.0,1929.0,RA BR,0.0,0.0,1.23,29.15,29.89,11.2,10.0,11.8
829,2.0,2009-06-16,71.0,64.0,68.0,,57.0,61.0,0.0,3.0,,,RA BR,,,1.07,29.21,29.87,10.3,11.0,10.7
830,1.0,2009-06-17,71.0,61.0,66.0,-3,59.0,62.0,0.0,1.0,416.0,1929.0,BR HZ,0.0,0.0,0.00,29.16,29.88,3.0,36.0,6.2
831,2.0,2009-06-17,73.0,63.0,68.0,,60.0,63.0,0.0,3.0,,,BR HZ,,,0.00,29.21,29.87,2.6,34.0,6.7
832,1.0,2009-06-18,80.0,61.0,71.0,1.0,63.0,67.0,0.0,6.0,416.0,1929.0,RA BR,0.0,0.0,0.12,29.08,,6.7,16.0,7.9
833,2.0,2009-06-18,81.0,63.0,72.0,,64.0,67.0,0.0,7.0,,,TSRA BR HZ,,,0.11,29.15,29.79,3.7,17.0,5.8
834,1.0,2009-06-19,86.0,65.0,76.0,6.0,67.0,69.0,0.0,11.0,416.0,1930.0,TS TSRA BR,0.0,0.0,3.97,28.97,29.70,7.2,18.0,11.6
835,2.0,2009-06-19,88.0,66.0,77.0,,68.0,70.0,0.0,12.0,,,TS TSRA RA BR,,,0.87,29.03,29.68,6.3,18.0,10.5
836,1.0,2009-06-20,87.0,68.0,78.0,8.0,65.0,70.0,0.0,13.0,416.0,1930.0, ,0.0,0.0,0.00,29.08,29.76,8.3,29.0,8.6
837,2.0,2009-06-20,88.0,69.0,79.0,,65.0,70.0,0.0,14.0,,, ,,,0.00,29.13,29.74,8.3,28.0,8.6
838,1.0,2009-06-21,84.0,70.0,77.0,7.0,63.0,68.0,0.0,12.0,416.0,1930.0, ,0.0,0.0,0.01,29.12,29.82,2.8,7.0,3.9
839,2.0,2009-06-21,86.0,71.0,79.0,,64.0,69.0,0.0,14.0,,,RA,,,,29.17,29.80,3.3,9.0,3.5
840,1.0,2009-06-22,89.0,68.0,79.0,9.0,67.0,71.0,0.0,14.0,417.0,1931.0,TSRA RA,0.0,0.0,0.09,29.09,29.79,4.0,11.0,5.6
841,2.0,2009-06-22,89.0,70.0,80.0,,67.0,71.0,0.0,15.0,,,TSRA,,,0.06,29.15,29.77,5.3,12.0,7.2
842,1.0,2009-06-23,94.0,71.0,83.0,13.0,69.0,73.0,0.0,18.0,417.0,1931.0, ,0.0,0.0,0.00,29.16,29.87,1.8,14.0,3.5
843,2.0,2009-06-23,92.0,75.0,84.0,,68.0,73.0,0.0,19.0,,, ,,,0.00,29.22,29.85,2.8,13.0,4.5
844,1.0,2009-06-24,94.0,75.0,85.0,14.0,68.0,73.0,0.0,20.0,417.0,1931.0,TSRA,0.0,0.0,0.04,29.16,29.87,1.9,22.0,5.8
845,2.0,2009-06-24,93.0,73.0,83.0,,68.0,73.0,0.0,18.0,,,BR,,,0.78,29.21,29.85,2.1,23.0,4.3
846,1.0,2009-06-25,94.0,75.0,85.0,14.0,69.0,73.0,0.0,20.0,417.0,1931.0, ,0.0,0.0,,29.08,29.80,2.4,32.0,4.9
847,2.0,2009-06-25,93.0,76.0,85.0,,68.0,73.0,0.0,20.0,,, ,,,0.00,29.15,29.77,1.8,26.0,4.6
848,1.0,2009-06-26,86.0,69.0,78.0,7.0,60.0,,0.0,13.0,418.0,1931.0, ,0.0,0.0,0.00,,29.85,6.4,4.0,8.2
849,2.0,2009-06-26,86.0,72.0,79.0,,61.0,67.0,0.0,14.0,,, ,,,0.00,29.20,29.83,6.4,4.0,8.0
850,1.0,2009-06-27,89.0,62.0,76.0,5.0,61.0,67.0,0.0,11.0,418.0,1931.0,TS RA,0.0,0.0,0.30,29.10,29.82,5.1,21.0,6.9
851,2.0,2009-06-27,90.0,67.0,79.0,,60.0,67.0,0.0,14.0,,,RA,,,0.05,29.18,29.80,6.0,22.0,6.9
852,1.0,2009-06-28,83.0,66.0,75.0,4.0,53.0,62.0,0.0,10.0,419.0,1931.0, ,0.0,0.0,0.00,29.00,29.73,13.2,29.0,13.6
853,2.0,2009-06-28,83.0,68.0,76.0,,53.0,62.0,0.0,11.0,,, ,,,0.00,29.08,29.71,14.1,29.0,14.6
854,1.0,2009-06-29,77.0,63.0,70.0,-1,54.0,61.0,0.0,5.0,419.0,1931.0, ,0.0,0.0,0.00,28.89,29.60,12.2,30.0,12.7
855,2.0,2009-06-29,78.0,65.0,72.0,,54.0,61.0,0.0,7.0,,, ,,,0.00,28.95,29.59,13.4,30.0,14.1
856,1.0,2009-06-30,66.0,59.0,63.0,-9,53.0,57.0,2.0,0.0,419.0,1931.0, ,0.0,0.0,0.00,28.95,29.65,8.9,30.0,9.1
857,2.0,2009-06-30,68.0,61.0,65.0,,53.0,58.0,0.0,0.0,,, ,,,0.00,29.00,29.64,8.1,30.0,8.3
858,1.0,2009-07-01,65.0,57.0,61.0,-11,52.0,56.0,4.0,0.0,420.0,1931.0,RA DZ,0.0,0.0,,29.07,29.77,8.2,32.0,8.7
859,2.0,2009-07-01,65.0,57.0,61.0,,54.0,57.0,4.0,0.0,,,RA DZ BR,,,0.02,29.13,29.76,6.6,31.0,7.4
860,1.0,2009-07-02,73.0,59.0,66.0,-6,54.0,60.0,0.0,1.0,420.0,1931.0, ,0.0,0.0,0.00,29.26,29.95,8.4,31.0,8.8
861,2.0,2009-07-02,73.0,60.0,67.0,,55.0,60.0,0.0,2.0,,, ,,,0.00,29.31,29.94,5.7,31.0,7.6
862,1.0,2009-07-03,79.0,63.0,71.0,-1,56.0,62.0,0.0,6.0,421.0,1931.0, ,0.0,0.0,0.00,29.36,30.06,1.2,34.0,5.8
863,2.0,2009-07-03,79.0,62.0,71.0,,56.0,62.0,0.0,6.0,,, ,,,0.00,29.41,30.05,1.8,2.0,6.5
864,1.0,2009-07-04,69.0,59.0,64.0,-8,58.0,61.0,1.0,0.0,422.0,1930.0,RA BR FU,0.0,0.0,0.20,29.26,29.99,1.8,13.0,3.8
865,2.0,2009-07-04,69.0,63.0,66.0,,58.0,62.0,0.0,1.0,,,RA BR,,,0.12,29.31,29.98,3.4,14.0,4.7
866,1.0,2009-07-05,81.0,57.0,69.0,-3,58.0,63.0,0.0,4.0,422.0,1930.0,RA BR HZ,0.0,0.0,0.05,29.20,29.92,0.7,34.0,2.4
867,2.0,2009-07-05,82.0,61.0,72.0,,59.0,64.0,0.0,7.0,,,BR HZ,,,0.03,29.25,29.90,0.3,36.0,2.6
868,1.0,2009-07-06,86.0,60.0,73.0,1.0,54.0,62.0,0.0,8.0,423.0,1930.0, ,0.0,0.0,0.00,29.14,29.86,7.5,31.0,7.8
869,2.0,2009-07-06,85.0,63.0,74.0,,54.0,63.0,0.0,9.0,,, ,,,0.00,29.20,29.84,4.2,30.0,5.5
870,1.0,2009-07-07,77.0,59.0,68.0,-4,54.0,60.0,0.0,3.0,423.0,1930.0,RA,0.0,0.0,,29.18,29.89,5.9,7.0,7.0
871,2.0,2009-07-07,76.0,65.0,71.0,,55.0,61.0,0.0,6.0,,, ,,,0.00,29.24,29.88,5.9,7.0,7.5
872,1.0,2009-07-08,65.0,61.0,63.0,-10,56.0,59.0,2.0,0.0,424.0,1929.0,RA,0.0,0.0,0.06,29.28,29.99,6.8,6.0,7.0
873,2.0,2009-07-08,68.0,62.0,65.0,,55.0,59.0,0.0,0.0,,,RA,,,0.17,29.34,29.98,7.0,8.0,7.4
874,1.0,2009-07-09,79.0,59.0,69.0,-4,57.0,63.0,0.0,4.0,425.0,1929.0, ,0.0,0.0,0.00,29.35,30.07,5.8,11.0,6.9
875,2.0,2009-07-09,80.0,63.0,72.0,,58.0,64.0,0.0,7.0,,, ,,,0.00,29.41,30.05,6.5,10.0,7.3
876,1.0,2009-07-10,82.0,63.0,73.0,0.0,64.0,67.0,0.0,8.0,425.0,1929.0,RA BR,0.0,0.0,0.08,29.34,30.06,4.4,21.0,4.9
877,2.0,2009-07-10,84.0,67.0,76.0,,65.0,68.0,0.0,11.0,,,RA BR HZ,,,0.12,29.41,30.04,3.6,21.0,4.6
878,1.0,2009-07-11,85.0,63.0,74.0,1.0,59.0,65.0,0.0,9.0,426.0,1928.0,TSRA BR HZ,0.0,0.0,0.25,29.34,30.04,4.8,31.0,7.0
879,2.0,2009-07-11,85.0,68.0,77.0,,60.0,67.0,0.0,12.0,,,TSRA BR,,,1.12,29.39,30.02,5.9,29.0,7.6
880,1.0,2009-07-12,82.0,58.0,70.0,-3,51.0,60.0,0.0,5.0,427.0,1928.0, ,0.0,0.0,0.00,29.35,30.07,2.9,29.0,5.7
881,2.0,2009-07-12,82.0,60.0,71.0,,50.0,60.0,0.0,6.0,,, ,,,0.00,29.41,30.05,1.9,33.0,5.2
882,1.0,2009-07-13,79.0,61.0,70.0,-3,46.0,57.0,0.0,5.0,428.0,1927.0, ,0.0,0.0,0.00,29.36,30.07,4.8,7.0,5.8
883,2.0,2009-07-13,78.0,66.0,72.0,,48.0,59.0,0.0,7.0,,, ,,,0.00,29.41,30.05,5.8,7.0,7.4
884,1.0,2009-07-14,80.0,55.0,68.0,-5,51.0,59.0,0.0,3.0,428.0,1927.0, ,0.0,0.0,0.00,29.34,30.07,6.7,16.0,7.5
885,2.0,2009-07-14,81.0,60.0,71.0,,49.0,60.0,0.0,6.0,,, ,,,0.00,29.41,30.06,7.5,16.0,7.7
886,1.0,2009-07-15,85.0,65.0,75.0,1.0,62.0,67.0,0.0,10.0,429.0,1926.0,BR,0.0,0.0,0.68,29.18,29.90,10.0,24.0,12.4
887,2.0,2009-07-15,86.0,67.0,77.0,,62.0,67.0,0.0,12.0,,,TSRA RA BR,,,0.32,29.23,29.88,10.0,25.0,13.8
888,1.0,2009-07-16,80.0,64.0,72.0,-2,56.0,62.0,0.0,7.0,430.0,1925.0, ,0.0,0.0,,29.17,29.89,9.9,28.0,10.8
889,2.0,2009-07-16,82.0,65.0,74.0,,57.0,63.0,0.0,9.0,,, ,,,0.17,29.23,29.88,9.6,28.0,10.3
890,1.0,2009-07-17,70.0,57.0,64.0,-10,51.0,56.0,1.0,0.0,431.0,1925.0, ,0.0,0.0,0.00,29.15,29.87,10.6,30.0,10.8
891,2.0,2009-07-17,70.0,58.0,64.0,,52.0,57.0,1.0,0.0,,,RA,,,,29.21,29.86,10.1,29.0,10.4
892,1.0,2009-07-18,72.0,57.0,65.0,-9,52.0,57.0,0.0,0.0,432.0,1924.0, ,0.0,0.0,0.00,29.31,30.01,8.1,31.0,8.2
893,2.0,2009-07-18,73.0,58.0,66.0,,52.0,58.0,0.0,1.0,,, ,,,0.00,29.36,30.00,6.6,32.0,7.1
894,1.0,2009-07-19,71.0,57.0,64.0,-10,52.0,58.0,1.0,0.0,433.0,1923.0, ,0.0,0.0,0.00,29.39,30.11,1.3,36.0,4.0
895,2.0,2009-07-19,73.0,60.0,67.0,,53.0,59.0,0.0,2.0,,, ,,,0.00,29.45,30.10,1.4,4.0,4.6
896,1.0,2009-07-20,76.0,55.0,66.0,-8,55.0,60.0,0.0,1.0,433.0,1923.0, ,0.0,0.0,0.00,29.36,30.09,5.1,9.0,5.5
897,2.0,2009-07-20,76.0,59.0,68.0,,56.0,61.0,0.0,3.0,,, ,,,0.00,29.42,30.08,6.2,10.0,6.5
898,1.0,2009-07-21,80.0,58.0,69.0,-5,57.0,62.0,0.0,4.0,434.0,1922.0,RA DZ,0.0,0.0,0.04,29.28,30.01,3.1,13.0,5.8
899,2.0,2009-07-21,82.0,64.0,73.0,,56.0,63.0,0.0,8.0,,, ,,,0.00,29.33,29.99,4.9,14.0,6.3
900,1.0,2009-07-22,78.0,63.0,71.0,-3,61.0,64.0,0.0,6.0,435.0,1921.0,BR HZ,0.0,0.0,,29.23,29.95,3.5,3.0,5.0
901,2.0,2009-07-22,79.0,66.0,73.0,,59.0,64.0,0.0,8.0,,,BR HZ,,,0.00,29.28,29.93,2.8,11.0,5.9
902,1.0,2009-07-23,82.0,62.0,72.0,-2,58.0,63.0,0.0,7.0,436.0,1920.0,TS BR HZ,0.0,0.0,0.00,29.21,29.93,2.6,32.0,5.0
903,2.0,2009-07-23,79.0,63.0,71.0,,60.0,64.0,0.0,6.0,,,BR HZ,,,0.10,29.26,29.91,1.7,1.0,6.0
904,1.0,2009-07-24,83.0,61.0,72.0,-2,59.0,64.0,0.0,7.0,437.0,1919.0,TSRA RA,0.0,0.0,0.14,29.08,29.83,8.9,23.0,9.8
905,2.0,2009-07-24,83.0,62.0,73.0,,60.0,65.0,0.0,8.0,,,TSRA RA,,,0.19,29.14,29.82,8.7,23.0,9.6
906,1.0,2009-07-25,81.0,66.0,74.0,0.0,58.0,64.0,0.0,9.0,438.0,1918.0, ,0.0,0.0,0.00,29.02,29.73,10.6,28.0,11.1
907,2.0,2009-07-25,81.0,66.0,74.0,,59.0,65.0,0.0,9.0,,, ,,,,29.08,29.71,10.8,27.0,11.5
908,1.0,2009-07-26,82.0,63.0,73.0,-1,58.0,64.0,0.0,8.0,439.0,1918.0,RA,0.0,0.0,,29.13,29.82,8.0,29.0,8.6
909,2.0,2009-07-26,82.0,64.0,73.0,,59.0,65.0,0.0,8.0,,, ,,,0.00,29.18,29.80,9.1,29.0,9.4
910,1.0,2009-07-27,84.0,64.0,74.0,0.0,61.0,66.0,0.0,9.0,440.0,1917.0,RA,0.0,0.0,0.02,29.13,29.86,9.3,23.0,10.1
911,2.0,2009-07-27,84.0,66.0,75.0,,61.0,67.0,0.0,10.0,,,RA,,,0.03,29.21,29.85,9.2,23.0,9.6
912,1.0,2009-07-28,84.0,66.0,75.0,1.0,60.0,66.0,0.0,10.0,441.0,1916.0,RA,0.0,0.0,0.01,29.08,29.78,6.4,28.0,8.0
913,2.0,2009-07-28,86.0,68.0,77.0,,62.0,67.0,0.0,12.0,,, ,,,0.01,29.13,29.77,6.5,28.0,7.7
914,1.0,2009-07-29,81.0,62.0,72.0,-2,51.0,59.0,0.0,7.0,442.0,1915.0, ,0.0,0.0,0.00,29.13,29.84,4.2,35.0,7.1
915,2.0,2009-07-29,79.0,66.0,73.0,,52.0,61.0,0.0,8.0,,, ,,,0.00,29.19,29.82,3.8,3.0,7.1
916,1.0,2009-07-30,79.0,59.0,69.0,-5,57.0,62.0,0.0,4.0,443.0,1914.0, ,0.0,0.0,,29.15,29.85,4.4,23.0,5.5
917,2.0,2009-07-30,80.0,65.0,73.0,,57.0,63.0,0.0,8.0,,, ,,,,29.20,29.84,4.9,24.0,6.3
918,1.0,2009-07-31,81.0,58.0,70.0,-4,54.0,61.0,0.0,5.0,444.0,1913.0, ,0.0,0.0,0.00,29.23,29.94,6.2,26.0,7.3
919,2.0,2009-07-31,82.0,62.0,72.0,,55.0,62.0,0.0,7.0,,, ,,,0.00,29.29,29.92,5.9,27.0,6.7
920,1.0,2009-08-01,75.0,61.0,68.0,-5,59.0,62.0,0.0,3.0,445.0,1911.0,RA,0.0,0.0,,29.18,29.91,11.6,22.0,11.4
921,2.0,2009-08-01,75.0,63.0,69.0,,59.0,63.0,0.0,4.0,,, ,,,0.01,29.24,29.90,10.6,23.0,10.5
922,1.0,2009-08-02,78.0,57.0,68.0,-5,51.0,59.0,0.0,3.0,446.0,1910.0, ,0.0,0.0,0.00,29.20,29.93,6.8,25.0,9.6
923,2.0,2009-08-02,79.0,58.0,69.0,,52.0,59.0,0.0,4.0,,, ,,,0.00,29.26,29.92,6.2,26.0,8.4
924,1.0,2009-08-03,84.0,67.0,76.0,3.0,60.0,66.0,0.0,11.0,447.0,1909.0, ,0.0,0.0,0.07,29.10,29.82,12.2,21.0,12.4
925,2.0,2009-08-03,86.0,68.0,77.0,,61.0,66.0,0.0,12.0,,,RA,,,0.06,29.17,29.81,11.0,21.0,11.3
926,1.0,2009-08-04,85.0,67.0,76.0,3.0,61.0,67.0,0.0,11.0,448.0,1908.0,BR,0.0,0.0,0.00,29.17,29.87,2.5,2.0,5.8
927,2.0,2009-08-04,86.0,69.0,78.0,,63.0,68.0,0.0,13.0,,,BR HZ,,,0.00,29.21,29.85,1.8,5.0,6.2
928,1.0,2009-08-05,79.0,61.0,70.0,-3,54.0,61.0,0.0,5.0,449.0,1907.0, ,0.0,0.0,0.00,29.34,30.05,2.9,6.0,4.2
929,2.0,2009-08-05,79.0,66.0,73.0,,56.0,63.0,0.0,8.0,,, ,,,0.00,29.40,30.03,3.8,6.0,5.6
930,1.0,2009-08-06,82.0,60.0,71.0,-2,51.0,60.0,0.0,6.0,450.0,1906.0, ,0.0,0.0,0.00,29.39,30.09,1.4,6.0,5.4
931,2.0,2009-08-06,81.0,62.0,72.0,,51.0,60.0,0.0,7.0,,, ,,,0.00,29.44,30.08,3.4,9.0,5.5
932,1.0,2009-08-07,74.0,64.0,69.0,-4,59.0,63.0,0.0,4.0,451.0,1904.0,RA BR,0.0,0.0,0.33,29.36,30.09,7.3,15.0,7.8
933,2.0,2009-08-07,74.0,67.0,71.0,,59.0,63.0,0.0,6.0,,,RA BR,,,0.23,29.41,30.08,6.4,15.0,7.2
934,1.0,2009-08-08,89.0,68.0,79.0,6.0,70.0,73.0,0.0,14.0,452.0,1903.0,RA BR,0.0,0.0,0.02,29.20,29.92,12.9,21.0,13.6
935,2.0,2009-08-08,89.0,69.0,79.0,,70.0,73.0,0.0,14.0,,,TSRA RA BR,,,0.08,29.26,29.92,12.2,21.0,12.8
936,1.0,2009-08-09,91.0,77.0,84.0,11.0,71.0,74.0,0.0,19.0,453.0,1902.0, ,0.0,0.0,0.18,29.23,29.94,11.6,23.0,12.9
937,2.0,2009-08-09,92.0,77.0,85.0,,72.0,75.0,0.0,20.0,,, ,,,0.02,29.29,29.92,11.1,23.0,12.3
938,1.0,2009-08-10,85.0,70.0,78.0,5.0,65.0,69.0,0.0,13.0,454.0,1900.0, ,0.0,0.0,0.00,29.24,29.95,6.9,26.0,7.2
939,2.0,2009-08-10,86.0,71.0,79.0,,66.0,70.0,0.0,14.0,,, ,,,0.00,29.31,29.94,8.3,26.0,8.9
940,1.0,2009-08-11,82.0,62.0,72.0,-1,61.0,66.0,0.0,7.0,455.0,1859.0, ,0.0,0.0,0.00,29.30,30.00,6.3,2.0,8.0
941,2.0,2009-08-11,81.0,65.0,73.0,,62.0,66.0,0.0,8.0,,, ,,,0.00,29.36,29.98,6.1,2.0,8.7
942,1.0,2009-08-12,83.0,60.0,72.0,-1,55.0,62.0,0.0,7.0,456.0,1858.0, ,0.0,0.0,0.00,29.39,30.09,3.7,4.0,5.9
943,2.0,2009-08-12,82.0,63.0,73.0,,56.0,63.0,0.0,8.0,,, ,,,0.00,29.44,30.07,5.5,5.0,7.0
944,1.0,2009-08-13,86.0,60.0,73.0,0.0,55.0,63.0,0.0,8.0,457.0,1856.0, ,0.0,0.0,0.00,29.38,30.10,1.5,14.0,3.8
945,2.0,2009-08-13,86.0,63.0,75.0,,55.0,63.0,0.0,10.0,,, ,,,0.00,29.44,30.09,2.0,16.0,4.0
946,1.0,2009-08-14,88.0,63.0,76.0,4.0,59.0,66.0,0.0,11.0,458.0,1855.0, ,0.0,0.0,0.00,29.38,30.10,5.4,21.0,5.7
947,2.0,2009-08-14,88.0,67.0,78.0,,59.0,66.0,0.0,13.0,,, ,,,0.00,29.44,30.08,6.3,21.0,6.5
948,1.0,2009-08-15,89.0,67.0,78.0,6.0,61.0,67.0,0.0,13.0,459.0,1854.0, ,0.0,0.0,0.00,29.32,30.04,8.7,19.0,8.9
949,2.0,2009-08-15,89.0,70.0,80.0,,61.0,68.0,0.0,15.0,,, ,,,0.00,29.38,30.02,8.3,19.0,8.7
950,1.0,2009-08-16,88.0,70.0,79.0,7.0,67.0,70.0,0.0,14.0,500.0,1852.0,TSRA,0.0,0.0,0.63,29.27,29.99,9.5,20.0,10.2
951,2.0,2009-08-16,90.0,71.0,81.0,,68.0,71.0,0.0,16.0,,,TSRA RA,,,0.27,29.34,29.97,9.3,21.0,10.1
952,1.0,2009-08-17,83.0,70.0,77.0,5.0,68.0,70.0,0.0,12.0,501.0,1851.0,TSRA RA BR,0.0,0.0,0.33,29.28,30.00,4.6,22.0,5.8
953,2.0,2009-08-17,83.0,71.0,77.0,,68.0,71.0,0.0,12.0,,,RA BR,,,0.59,29.34,29.98,5.1,22.0,7.5
954,1.0,2009-08-18,83.0,65.0,74.0,2.0,59.0,65.0,0.0,9.0,502.0,1849.0, ,0.0,0.0,0.00,29.28,29.99,7.5,27.0,8.1
955,2.0,2009-08-18,84.0,66.0,75.0,,61.0,66.0,0.0,10.0,,, ,,,0.00,29.33,29.97,8.0,27.0,8.3
956,1.0,2009-08-19,83.0,59.0,71.0,0.0,60.0,65.0,0.0,6.0,503.0,1848.0,RA,0.0,0.0,0.35,29.08,29.83,5.7,16.0,8.7
957,2.0,2009-08-19,81.0,64.0,73.0,,62.0,66.0,0.0,8.0,,,TSRA BR,,,0.61,29.15,29.82,5.9,16.0,8.2
958,1.0,2009-08-20,78.0,64.0,71.0,0.0,61.0,65.0,0.0,6.0,504.0,1846.0,RA,0.0,0.0,0.07,28.93,29.66,12.1,23.0,12.5
959,2.0,2009-08-20,79.0,64.0,72.0,,61.0,65.0,0.0,7.0,,,RA BR,,,0.12,29.00,29.65,12.2,23.0,12.7
960,1.0,2009-08-21,73.0,59.0,66.0,-5,58.0,61.0,0.0,1.0,505.0,1845.0,RA,0.0,0.0,0.16,29.07,29.75,7.7,27.0,10.7
961,2.0,2009-08-21,74.0,59.0,67.0,,58.0,61.0,0.0,2.0,,,RA,,,0.05,29.13,29.75,10.1,27.0,13.2
962,1.0,2009-08-22,68.0,57.0,63.0,-8,52.0,56.0,2.0,0.0,506.0,1843.0, ,0.0,0.0,0.00,29.31,30.00,7.8,1.0,9.4
963,2.0,2009-08-22,69.0,58.0,64.0,,52.0,57.0,1.0,0.0,,, ,,,0.00,29.36,29.99,9.4,36.0,10.4
964,1.0,2009-08-23,74.0,56.0,65.0,-6,53.0,58.0,0.0,0.0,508.0,1842.0, ,0.0,0.0,0.00,29.38,30.09,2.7,2.0,6.4
965,2.0,2009-08-23,73.0,58.0,66.0,,55.0,59.0,0.0,1.0,,, ,,,0.00,29.44,30.08,3.5,5.0,7.6
966,1.0,2009-08-24,79.0,54.0,67.0,-4,56.0,61.0,0.0,2.0,509.0,1840.0, ,0.0,0.0,0.00,29.41,30.13,3.8,21.0,5.1
967,2.0,2009-08-24,79.0,57.0,68.0,,57.0,62.0,0.0,3.0,,, ,,,0.00,29.47,30.12,5.0,21.0,5.7
968,1.0,2009-08-25,83.0,59.0,71.0,1.0,61.0,65.0,0.0,6.0,510.0,1839.0, ,0.0,0.0,0.00,29.33,30.05,9.1,21.0,9.2
969,2.0,2009-08-25,82.0,61.0,72.0,,61.0,65.0,0.0,7.0,,, ,,,0.00,29.39,30.04,8.3,21.0,8.6
970,1.0,2009-08-26,73.0,62.0,68.0,-2,62.0,64.0,0.0,3.0,511.0,1837.0,RA BR,0.0,0.0,0.93,29.36,30.08,5.2,2.0,7.8
971,2.0,2009-08-26,72.0,64.0,68.0,,64.0,65.0,0.0,3.0,,,RA BR,,,0.54,29.42,30.07,3.9,2.0,7.3
972,1.0,2009-08-27,67.0,61.0,64.0,-6,60.0,61.0,1.0,0.0,512.0,1835.0,RA BR,0.0,0.0,0.95,29.36,30.08,9.1,7.0,9.7
973,2.0,2009-08-27,67.0,62.0,65.0,,61.0,63.0,0.0,0.0,,,RA BR,,,1.19,29.41,30.07,10.7,8.0,11.0
